기준일,지역명,당일확진자,지역확진,해외확진,누적확진자
2021-06-05,대전,18,18,0,2202
2021-06-05,광주,2,2,0,2837
2021-06-05,인천,23,22,1,6306
2021-06-05,대구,46,45,1,10223
2021-06-05,부산,21,21,0,5801
2021-06-05,서울,178,176,2,45197
2021-06-05,합계,555,540,15,144150
2021-06-04,검역,5,0,5,3873
2021-06-04,제주,22,22,0,1111
2021-06-04,경남,20,20,0,4815
2021-06-04,경북,10,10,0,4745
2021-06-04,전남,14,14,0,1507
2021-06-04,전북,14,13,1,2270
2021-06-04,충남,10,9,1,3589
2021-06-04,충북,24,24,0,3010
2021-06-04,강원,14,14,0,3261
2021-06-04,경기,211,206,5,40020
2021-06-04,세종,4,4,0,494
2021-06-04,울산,5,5,0,2622
2021-06-04,대전,31,31,0,2184
2021-06-04,광주,9,9,0,2835
2021-06-04,인천,16,16,0,6283
2021-06-04,대구,41,41,0,10177
2021-06-04,부산,17,13,4,5780
2021-06-04,서울,276,273,3,45018
2021-06-04,합계,743,724,19,143594
2021-06-03,검역,8,0,8,3868
2021-06-03,제주,21,21,0,1089
2021-06-03,경남,44,43,1,4795
2021-06-03,경북,11,8,3,4735
2021-06-03,전남,12,12,0,1493
2021-06-03,전북,3,3,0,2256
2021-06-03,충남,9,9,0,3579
2021-06-03,충북,22,21,1,2986
2021-06-03,강원,18,18,0,3247
2021-06-03,경기,209,204,5,39809
2021-06-03,세종,3,3,0,490
2021-06-03,울산,15,14,1,2617
2021-06-03,대전,18,18,0,2153
2021-06-03,광주,7,7,0,2826
2021-06-03,인천,10,10,0,6267
2021-06-03,대구,65,65,0,10136
2021-06-03,부산,14,13,1,5763
2021-06-03,서울,205,204,1,44741
2021-06-03,합계,694,673,21,142850
2021-06-02,검역,3,0,3,3860
2021-06-02,제주,12,12,0,1068
2021-06-02,경남,23,23,0,4751
2021-06-02,경북,11,11,0,4724
2021-06-02,전남,3,3,0,1481
2021-06-02,전북,12,12,0,2253
2021-06-02,충남,13,13,0,3570
2021-06-02,충북,5,5,0,2964
2021-06-02,강원,17,16,1,3229
2021-06-02,경기,211,207,4,39600
2021-06-02,세종,1,1,0,487
2021-06-02,울산,8,8,0,2602
2021-06-02,대전,15,15,0,2135
2021-06-02,광주,4,4,0,2819
2021-06-02,인천,22,22,0,6257
2021-06-02,대구,74,73,1,10071
2021-06-02,부산,32,32,0,5749
2021-06-02,서울,214,214,0,44535
2021-06-02,합계,680,671,9,142155
2021-06-01,검역,9,0,9,3857
2021-06-01,제주,14,14,0,1056
2021-06-01,경남,21,19,2,4728
2021-06-01,경북,12,9,3,4713
2021-06-01,전남,10,10,0,1478
2021-06-01,전북,10,10,0,2241
2021-06-01,충남,7,7,0,3557
2021-06-01,충북,5,5,0,2959
2021-06-01,강원,14,14,0,3212
2021-06-01,경기,192,188,4,39389
2021-06-01,세종,3,3,0,486
2021-06-01,울산,14,14,0,2594
2021-06-01,대전,23,23,0,2120
2021-06-01,광주,5,5,0,2815
2021-06-01,인천,20,19,1,6235
2021-06-01,대구,39,39,0,9997
2021-06-01,부산,21,19,2,5717
2021-06-01,서울,257,255,2,44320
2021-06-01,합계,676,653,23,141474
2021-05-31,검역,4,0,4,3848
2021-05-31,제주,12,12,0,1042
2021-05-31,경남,8,8,0,4707
2021-05-31,경북,9,9,0,4701
2021-05-31,전남,5,5,0,1468
2021-05-31,전북,6,6,0,2231
2021-05-31,충남,12,11,1,3550
2021-05-31,충북,11,11,0,2954
2021-05-31,강원,13,13,0,3198
2021-05-31,경기,116,116,0,39197
2021-05-31,세종,3,3,0,483
2021-05-31,울산,2,2,0,2580
2021-05-31,대전,19,19,0,2097
2021-05-31,광주,5,5,0,2810
2021-05-31,인천,17,16,1,6215
2021-05-31,대구,42,39,3,9958
2021-05-31,부산,28,28,0,5696
2021-05-31,서울,146,145,1,44062
2021-05-31,합계,458,448,10,140797
2021-05-30,검역,7,0,7,3844
2021-05-30,제주,7,6,1,1030
2021-05-30,경남,16,15,1,4699
2021-05-30,경북,18,15,3,4692
2021-05-30,전남,6,6,0,1463
2021-05-30,전북,9,9,0,2225
2021-05-30,충남,4,4,0,3538
2021-05-30,충북,7,7,0,2943
2021-05-30,강원,11,11,0,3185
2021-05-30,경기,130,127,3,39081
2021-05-30,세종,3,3,0,480
2021-05-30,울산,3,3,0,2578
2021-05-30,대전,6,6,0,2078
2021-05-30,광주,13,13,0,2805
2021-05-30,인천,12,10,2,6198
2021-05-30,대구,31,31,0,9916
2021-05-30,부산,17,16,1,5668
2021-05-30,서울,129,128,1,43915
2021-05-30,합계,429,410,19,140338
2021-05-29,검역,7,0,7,3837
2021-05-29,제주,8,8,0,1023
2021-05-29,경남,10,9,1,4683
2021-05-29,경북,9,9,0,4674
2021-05-29,전남,9,9,0,1457
2021-05-29,전북,7,7,0,2216
2021-05-29,충남,7,5,2,3534
2021-05-29,충북,6,6,0,2936
2021-05-29,강원,17,17,0,3174
2021-05-29,경기,160,156,4,38951
2021-05-29,세종,6,6,0,477
2021-05-29,울산,7,6,1,2575
2021-05-29,대전,7,7,0,2072
2021-05-29,광주,9,9,0,2792
2021-05-29,인천,18,18,0,6186
2021-05-29,대구,20,20,0,9885
2021-05-29,부산,13,13,0,5651
2021-05-29,서울,159,158,1,43785
2021-05-29,합계,479,463,16,139908
2021-05-28,검역,16,0,16,3830
2021-05-28,제주,13,12,1,1015
2021-05-28,경남,20,19,1,4673
2021-05-28,경북,13,13,0,4665
2021-05-28,전남,5,5,0,1448
2021-05-28,전북,6,6,0,2209
2021-05-28,충남,12,10,2,3527
2021-05-28,충북,22,22,0,2930
2021-05-28,강원,10,10,0,3157
2021-05-28,경기,139,136,3,38791
2021-05-28,세종,1,1,0,471
2021-05-28,울산,8,8,0,2568
2021-05-28,대전,11,11,0,2065
2021-05-28,광주,9,9,0,2783
2021-05-28,인천,18,17,1,6168
2021-05-28,대구,22,22,0,9865
2021-05-28,부산,14,14,0,5638
2021-05-28,서울,193,189,4,43625
2021-05-28,합계,532,504,28,139428
2021-05-27,검역,11,0,11,3814
2021-05-27,제주,7,7,0,1002
2021-05-27,경남,21,21,0,4653
2021-05-27,경북,14,14,0,4652
2021-05-27,전남,7,7,0,1443
2021-05-27,전북,4,4,0,2203
2021-05-27,충남,21,21,0,3515
2021-05-27,충북,14,14,0,2908
2021-05-27,강원,16,16,0,3147
2021-05-27,경기,149,146,3,38652
2021-05-27,세종,8,8,0,470
2021-05-27,울산,12,12,0,2560
2021-05-27,대전,18,18,0,2054
2021-05-27,광주,8,8,0,2774
2021-05-27,인천,26,26,0,6150
2021-05-27,대구,24,24,0,9843
2021-05-27,부산,13,13,0,5624
2021-05-27,서울,213,211,2,43431
2021-05-27,합계,586,570,16,138895
2021-05-26,검역,3,0,3,3803
2021-05-26,제주,26,26,0,995
2021-05-26,경남,18,18,0,4632
2021-05-26,경북,12,10,2,4638
2021-05-26,전남,16,16,0,1436
2021-05-26,전북,6,6,0,2199
2021-05-26,충남,17,17,0,3494
2021-05-26,충북,9,9,0,2894
2021-05-26,강원,7,7,0,3131
2021-05-26,경기,170,168,2,38503
2021-05-26,세종,8,8,0,462
2021-05-26,울산,6,6,0,2548
2021-05-26,대전,23,23,0,2036
2021-05-26,광주,15,15,0,2766
2021-05-26,인천,30,30,0,6124
2021-05-26,대구,27,27,0,9819
2021-05-26,부산,18,18,0,5611
2021-05-26,서울,217,215,2,43217
2021-05-26,합계,628,619,9,138308
2021-05-25,검역,13,0,13,3800
2021-05-25,제주,6,6,0,969
2021-05-25,경남,20,20,0,4614
2021-05-25,경북,9,9,0,4626
2021-05-25,전남,11,11,0,1420
2021-05-25,전북,6,6,0,2193
2021-05-25,충남,19,19,0,3477
2021-05-25,충북,13,13,0,2885
2021-05-25,강원,25,25,0,3124
2021-05-25,경기,190,184,7,38333
2021-05-25,세종,9,9,0,454
2021-05-25,울산,15,15,0,2542
2021-05-25,대전,17,17,0,2013
2021-05-25,광주,21,20,1,2751
2021-05-25,인천,19,19,0,6094
2021-05-25,대구,30,30,0,9792
2021-05-25,부산,22,21,1,5593
2021-05-25,서울,260,258,2,42999
2021-05-25,합계,700,682,22,137679
2021-05-24,검역,22,0,22,3787
2021-05-24,제주,17,17,0,963
2021-05-24,경남,14,13,1,4594
2021-05-24,경북,12,11,1,4617
2021-05-24,전남,7,7,0,1409
2021-05-24,전북,5,5,0,2187
2021-05-24,충남,22,20,2,3458
2021-05-24,충북,9,8,1,2872
2021-05-24,강원,21,20,1,3099
2021-05-24,경기,136,132,4,38144
2021-05-24,세종,14,14,0,445
2021-05-24,울산,7,7,0,2527
2021-05-24,대전,15,15,0,1996
2021-05-24,광주,21,21,0,2730
2021-05-24,인천,11,11,0,6075
2021-05-24,대구,29,27,2,9762
2021-05-24,부산,16,16,0,5571
2021-05-24,서울,137,136,1,42738
2021-05-24,합계,515,480,35,136974
2021-05-23,검역,11,0,11,3765
2021-05-23,제주,19,19,0,946
2021-05-23,경남,17,17,0,4580
2021-05-23,경북,12,12,0,4605
2021-05-23,전남,14,12,2,1402
2021-05-23,전북,4,4,0,2182
2021-05-23,충남,31,28,3,3436
2021-05-23,충북,7,7,0,2863
2021-05-23,강원,20,18,2,3078
2021-05-23,경기,122,120,2,38008
2021-05-23,세종,14,14,0,431
2021-05-23,울산,12,12,0,2520
2021-05-23,대전,11,11,0,1981
2021-05-23,광주,16,15,1,2709
2021-05-23,인천,18,18,0,6064
2021-05-23,대구,48,48,0,9733
2021-05-23,부산,15,14,1,5555
2021-05-23,서울,138,135,3,42600
2021-05-23,합계,529,504,25,136458
2021-05-22,검역,10,0,10,3754
2021-05-22,제주,8,8,0,927
2021-05-22,경남,17,17,0,4563
2021-05-22,경북,12,12,0,4593
2021-05-22,전남,10,10,0,1388
2021-05-22,전북,14,14,0,2178
2021-05-22,충남,24,24,0,3405
2021-05-22,충북,9,9,0,2856
2021-05-22,강원,19,18,1,3058
2021-05-22,경기,151,150,1,37886
2021-05-22,세종,1,1,0,417
2021-05-22,울산,24,23,1,2508
2021-05-22,대전,12,12,0,1970
2021-05-22,광주,9,9,0,2693
2021-05-22,인천,12,12,0,6046
2021-05-22,대구,57,57,0,9685
2021-05-22,부산,15,14,1,5540
2021-05-22,서울,180,179,1,42461
2021-05-22,합계,584,569,15,135928
2021-05-21,검역,21,0,21,3744
2021-05-21,제주,7,7,0,919
2021-05-21,경남,21,21,0,4546
2021-05-21,경북,16,15,1,4581
2021-05-21,전남,16,16,0,1378
2021-05-21,전북,12,12,0,2164
2021-05-21,충남,17,17,0,3381
2021-05-21,충북,6,4,2,2847
2021-05-21,강원,29,29,0,3039
2021-05-21,경기,165,163,2,37735
2021-05-21,세종,0,0,0,416
2021-05-21,울산,29,29,0,2484
2021-05-21,대전,5,5,0,1958
2021-05-21,광주,15,15,0,2684
2021-05-21,인천,15,13,2,6034
2021-05-21,대구,56,55,1,9628
2021-05-21,부산,28,27,1,5525
2021-05-21,서울,207,204,3,42280
2021-05-21,합계,665,632,33,135343
2021-05-20,검역,10,0,10,3723
2021-05-20,제주,5,5,0,912
2021-05-20,경남,18,18,0,4525
2021-05-20,경북,11,11,0,4565
2021-05-20,전남,17,17,0,1362
2021-05-20,전북,16,15,1,2152
2021-05-20,충남,41,40,1,3364
2021-05-20,충북,12,12,0,2841
2021-05-20,강원,7,7,0,3010
2021-05-20,경기,164,161,3,37570
2021-05-20,세종,1,1,0,416
2021-05-20,울산,13,13,0,2455
2021-05-20,대전,15,15,0,1953
2021-05-20,광주,13,13,0,2669
2021-05-20,인천,12,12,0,6019
2021-05-20,대구,19,18,1,9572
2021-05-20,부산,15,13,2,5497
2021-05-20,서울,171,170,1,42072
2021-05-20,합계,560,541,19,134677
2021-05-19,검역,16,0,16,3713
2021-05-19,제주,6,6,0,907
2021-05-19,경남,12,12,0,4507
2021-05-19,경북,33,33,0,4554
2021-05-19,전남,7,6,1,1345
2021-05-19,전북,7,7,0,2136
2021-05-19,충남,19,19,0,3323
2021-05-19,충북,13,13,0,2829
2021-05-19,강원,8,8,0,3003
2021-05-19,경기,187,183,4,37406
2021-05-19,세종,9,8,1,415
2021-05-19,울산,25,25,0,2442
2021-05-19,대전,8,7,1,1938
2021-05-19,광주,15,15,0,2656
2021-05-19,인천,13,13,0,6007
2021-05-19,대구,9,9,0,9553
2021-05-19,부산,17,17,0,5482
2021-05-19,서울,241,237,4,41900
2021-05-19,합계,645,618,27,134116
2021-05-18,검역,7,0,7,3697
2021-05-18,제주,4,4,0,901
2021-05-18,경남,16,16,0,4495
2021-05-18,경북,24,24,0,4521
2021-05-18,전남,10,10,0,1338
2021-05-18,전북,9,9,0,2129
2021-05-18,충남,17,16,1,3304
2021-05-18,충북,21,21,0,2816
2021-05-18,강원,16,16,0,2995
2021-05-18,경기,164,159,5,37219
2021-05-18,세종,3,3,0,406
2021-05-18,울산,27,27,0,2417
2021-05-18,대전,10,10,0,1930
2021-05-18,광주,4,4,0,2641
2021-05-18,인천,23,23,0,5994
2021-05-18,대구,23,23,0,9544
2021-05-18,부산,27,27,0,5465
2021-05-18,서울,248,244,4,41658
2021-05-18,합계,653,636,17,133470
2021-05-17,검역,12,0,12,3690
2021-05-17,제주,11,10,1,897
2021-05-17,경남,16,15,1,4479
2021-05-17,경북,23,21,2,4497
2021-05-17,전남,12,12,0,1328
2021-05-17,전북,7,7,0,2120
2021-05-17,충남,15,15,0,3287
2021-05-17,충북,13,13,0,2795
2021-05-17,강원,25,25,0,2979
2021-05-17,경기,137,134,3,37056
2021-05-17,세종,4,4,0,403
2021-05-17,울산,6,6,0,2390
2021-05-17,대전,12,12,0,1920
2021-05-17,광주,11,11,0,2637
2021-05-17,인천,16,16,0,5971
2021-05-17,대구,23,23,0,9521
2021-05-17,부산,13,13,0,5438
2021-05-17,서울,171,168,3,41409
2021-05-17,합계,527,505,22,132817
2021-05-16,검역,9,0,9,3678
2021-05-16,제주,15,15,0,886
2021-05-16,경남,30,30,0,4463
2021-05-16,경북,27,27,0,4474
2021-05-16,전남,20,17,3,1316
2021-05-16,전북,9,9,0,2113
2021-05-16,충남,16,14,2,3272
2021-05-16,충북,23,22,1,2782
2021-05-16,강원,35,35,0,2954
2021-05-16,경기,150,148,2,36919
2021-05-16,세종,0,0,0,399
2021-05-16,울산,16,16,0,2384
2021-05-16,대전,2,2,0,1908
2021-05-16,광주,27,27,0,2626
2021-05-16,인천,14,12,2,5955
2021-05-16,대구,19,19,0,9498
2021-05-16,부산,12,12,0,5425
2021-05-16,서울,194,191,3,41237
2021-05-16,합계,618,596,22,132289
2021-05-15,검역,20,0,20,3669
2021-05-15,제주,9,9,0,871
2021-05-15,경남,45,44,1,4433
2021-05-15,경북,11,11,0,4447
2021-05-15,전남,13,13,0,1296
2021-05-15,전북,14,13,1,2104
2021-05-15,충남,18,14,4,3256
2021-05-15,충북,20,19,1,2759
2021-05-15,강원,5,5,0,2919
2021-05-15,경기,161,156,5,36769
2021-05-15,세종,0,0,0,399
2021-05-15,울산,11,11,0,2368
2021-05-15,대전,4,4,0,1906
2021-05-15,광주,14,14,0,2599
2021-05-15,인천,15,15,0,5941
2021-05-15,대구,6,6,0,9479
2021-05-15,부산,31,30,1,5413
2021-05-15,서울,212,207,5,41042
2021-05-15,합계,609,571,38,131670
2021-05-14,검역,9,0,9,3649
2021-05-14,제주,14,14,0,862
2021-05-14,경남,40,38,2,4388
2021-05-14,경북,19,19,0,4436
2021-05-14,전남,26,26,0,1283
2021-05-14,전북,11,10,1,2090
2021-05-14,충남,12,10,2,3238
2021-05-14,충북,5,5,0,2739
2021-05-14,강원,12,12,0,2914
2021-05-14,경기,170,168,2,36608
2021-05-14,세종,3,3,0,399
2021-05-14,울산,22,22,0,2357
2021-05-14,대전,10,10,0,1902
2021-05-14,광주,11,10,1,2585
2021-05-14,인천,16,16,0,5926
2021-05-14,대구,5,4,1,9473
2021-05-14,부산,42,41,1,5382
2021-05-14,서울,253,252,1,40829
2021-05-14,합계,680,660,20,131060
2021-05-13,검역,9,0,9,3640
2021-05-13,제주,10,10,0,848
2021-05-13,경남,32,28,4,4348
2021-05-13,경북,35,34,1,4417
2021-05-13,전남,50,50,0,1257
2021-05-13,전북,14,14,0,2079
2021-05-13,충남,22,22,0,3226
2021-05-13,충북,4,4,0,2734
2021-05-13,강원,25,25,0,2902
2021-05-13,경기,173,172,1,36438
2021-05-13,세종,7,7,0,396
2021-05-13,울산,26,26,0,2335
2021-05-13,대전,31,31,0,1892
2021-05-13,광주,11,10,1,2574
2021-05-13,인천,34,34,0,5910
2021-05-13,대구,9,9,0,9468
2021-05-13,부산,24,24,0,5340
2021-05-13,서울,230,228,2,40575
2021-05-13,합계,746,728,18,130379
2021-05-12,검역,14,0,14,3631
2021-05-12,제주,9,9,0,838
2021-05-12,경남,32,30,2,4316
2021-05-12,경북,23,22,1,4382
2021-05-12,전남,12,12,0,1207
2021-05-12,전북,10,10,0,2065
2021-05-12,충남,19,19,0,3204
2021-05-12,충북,10,10,0,2730
2021-05-12,강원,17,15,2,2877
2021-05-12,경기,226,222,4,36265
2021-05-12,세종,2,2,0,389
2021-05-12,울산,31,31,0,2309
2021-05-12,대전,18,18,0,1861
2021-05-12,광주,23,23,0,2563
2021-05-12,인천,17,17,0,5876
2021-05-12,대구,5,5,0,9459
2021-05-12,부산,20,20,0,5316
2021-05-12,서울,226,226,0,40344
2021-05-12,합계,714,691,23,129632
2021-05-11,검역,13,0,13,3617
2021-05-11,제주,13,13,0,829
2021-05-11,경남,16,15,1,4284
2021-05-11,경북,7,7,0,4359
2021-05-11,전남,17,17,0,1195
2021-05-11,전북,22,22,0,2055
2021-05-11,충남,10,10,0,3185
2021-05-11,충북,12,12,0,2720
2021-05-11,강원,17,16,1,2860
2021-05-11,경기,187,184,3,36039
2021-05-11,세종,1,1,0,387
2021-05-11,울산,31,31,0,2278
2021-05-11,대전,8,8,0,1843
2021-05-11,광주,22,22,0,2540
2021-05-11,인천,20,20,0,5859
2021-05-11,대구,6,5,1,9454
2021-05-11,부산,10,10,0,5296
2021-05-11,서울,222,219,3,40117
2021-05-11,합계,634,612,22,128917
2021-05-10,검역,12,0,12,3604
2021-05-10,제주,24,23,1,816
2021-05-10,경남,10,9,1,4268
2021-05-10,경북,15,15,0,4352
2021-05-10,전남,10,10,0,1178
2021-05-10,전북,12,12,0,2033
2021-05-10,충남,18,18,0,3175
2021-05-10,충북,4,4,0,2708
2021-05-10,강원,12,12,0,2843
2021-05-10,경기,137,127,10,35851
2021-05-10,세종,0,0,0,386
2021-05-10,울산,19,19,0,2247
2021-05-10,대전,7,7,0,1835
2021-05-10,광주,24,23,1,2518
2021-05-10,인천,21,20,1,5839
2021-05-10,대구,8,8,0,9448
2021-05-10,부산,14,13,1,5286
2021-05-10,서울,162,162,0,39894
2021-05-10,합계,509,482,27,128281
2021-05-09,검역,13,0,13,3592
2021-05-09,제주,14,14,0,792
2021-05-09,경남,16,14,2,4258
2021-05-09,경북,19,19,0,4337
2021-05-09,전남,9,9,0,1168
2021-05-09,전북,9,9,0,2021
2021-05-09,충남,15,14,1,3157
2021-05-09,충북,4,4,0,2704
2021-05-09,강원,5,4,1,2831
2021-05-09,경기,137,135,2,35714
2021-05-09,세종,7,7,0,386
2021-05-09,울산,24,24,0,2228
2021-05-09,대전,4,4,0,1828
2021-05-09,광주,9,9,0,2494
2021-05-09,인천,13,12,1,5818
2021-05-09,대구,4,3,1,9440
2021-05-09,부산,20,19,1,5272
2021-05-09,서울,141,136,5,39732
2021-05-09,합계,463,436,27,127772
2021-05-08,검역,31,0,31,3579
2021-05-08,제주,18,17,1,778
2021-05-08,경남,30,30,0,4242
2021-05-08,경북,19,19,0,4318
2021-05-08,전남,24,24,0,1159
2021-05-08,전북,8,8,0,2012
2021-05-08,충남,10,10,0,3142
2021-05-08,충북,9,8,1,2700
2021-05-08,강원,7,7,0,2826
2021-05-08,경기,149,144,5,35577
2021-05-08,세종,1,1,0,379
2021-05-08,울산,28,28,0,2204
2021-05-08,대전,2,2,0,1824
2021-05-08,광주,6,6,0,2485
2021-05-08,인천,11,11,0,5805
2021-05-08,대구,6,6,0,9436
2021-05-08,부산,10,10,0,5252
2021-05-08,서울,195,191,4,39591
2021-05-08,합계,564,522,42,127309
2021-05-07,검역,17,0,17,3548
2021-05-07,제주,5,5,0,760
2021-05-07,경남,37,37,0,4212
2021-05-07,경북,21,20,1,4299
2021-05-07,전남,12,11,1,1135
2021-05-07,전북,5,4,1,2004
2021-05-07,충남,3,3,0,3132
2021-05-07,충북,9,9,0,2691
2021-05-07,강원,27,27,0,2819
2021-05-07,경기,194,192,2,35428
2021-05-07,세종,5,5,0,378
2021-05-07,울산,48,47,1,2176
2021-05-07,대전,9,8,1,1822
2021-05-07,광주,5,5,0,2479
2021-05-07,인천,22,20,2,5794
2021-05-07,대구,13,13,0,9430
2021-05-07,부산,27,26,1,5242
2021-05-07,서울,242,240,2,39396
2021-05-07,합계,701,672,29,126745
2021-05-06,검역,4,0,4,3531
2021-05-06,제주,12,12,0,755
2021-05-06,경남,32,30,2,4175
2021-05-06,경북,12,12,0,4278
2021-05-06,전남,12,12,0,1123
2021-05-06,전북,6,6,0,1999
2021-05-06,충남,9,8,1,3129
2021-05-06,충북,5,4,1,2682
2021-05-06,강원,8,8,0,2792
2021-05-06,경기,139,136,3,35234
2021-05-06,세종,0,0,0,373
2021-05-06,울산,35,35,0,2128
2021-05-06,대전,7,7,0,1813
2021-05-06,광주,21,21,0,2474
2021-05-06,인천,14,12,2,5772
2021-05-06,대구,9,9,0,9417
2021-05-06,부산,21,20,1,5215
2021-05-06,서울,179,177,2,39154
2021-05-06,합계,525,509,16,126044
2021-05-05,검역,8,0,8,3527
2021-05-05,제주,6,6,0,743
2021-05-05,경남,17,17,0,4143
2021-05-05,경북,22,21,1,4266
2021-05-05,전남,10,10,0,1111
2021-05-05,전북,5,5,0,1993
2021-05-05,충남,15,13,2,3120
2021-05-05,충북,6,6,0,2677
2021-05-05,강원,12,12,0,2784
2021-05-05,경기,142,142,0,35095
2021-05-05,세종,1,1,0,373
2021-05-05,울산,38,38,0,2093
2021-05-05,대전,18,18,0,1806
2021-05-05,광주,8,8,0,2453
2021-05-05,인천,19,19,0,5758
2021-05-05,대구,7,7,0,9408
2021-05-05,부산,28,28,0,5194
2021-05-05,서울,212,211,1,38975
2021-05-05,합계,574,562,12,125519
2021-05-04,검역,12,0,12,3519
2021-05-04,제주,13,13,0,737
2021-05-04,경남,27,26,1,4126
2021-05-04,경북,38,38,0,4244
2021-05-04,전남,12,12,0,1101
2021-05-04,전북,6,6,0,1988
2021-05-04,충남,10,10,0,3105
2021-05-04,충북,11,11,0,2671
2021-05-04,강원,48,48,0,2772
2021-05-04,경기,168,161,7,34953
2021-05-04,세종,0,0,0,372
2021-05-04,울산,22,21,1,2055
2021-05-04,대전,18,18,0,1788
2021-05-04,광주,8,8,0,2445
2021-05-04,인천,16,16,0,5739
2021-05-04,대구,6,6,0,9401
2021-05-04,부산,23,22,1,5166
2021-05-04,서울,238,234,4,38763
2021-05-04,합계,676,651,25,124945
2021-05-03,검역,7,0,7,3507
2021-05-03,제주,8,8,0,724
2021-05-03,경남,36,35,1,4099
2021-05-03,경북,22,18,4,4206
2021-05-03,전남,9,9,0,1089
2021-05-03,전북,12,12,0,1982
2021-05-03,충남,19,18,1,3095
2021-05-03,충북,7,5,2,2660
2021-05-03,강원,22,22,0,2724
2021-05-03,경기,124,117,7,34785
2021-05-03,세종,6,5,1,372
2021-05-03,울산,29,29,0,2033
2021-05-03,대전,13,13,0,1770
2021-05-03,광주,4,4,0,2437
2021-05-03,인천,13,12,1,5723
2021-05-03,대구,10,9,1,9395
2021-05-03,부산,16,16,0,5143
2021-05-03,서울,184,182,2,38525
2021-05-03,합계,541,514,27,124269
2021-05-02,검역,11,0,11,3500
2021-05-02,제주,1,0,1,716
2021-05-02,경남,44,44,0,4063
2021-05-02,경북,32,31,1,4184
2021-05-02,전남,24,24,0,1080
2021-05-02,전북,12,12,0,1970
2021-05-02,충남,10,10,0,3076
2021-05-02,충북,9,9,0,2653
2021-05-02,강원,10,9,1,2702
2021-05-02,경기,130,129,1,34661
2021-05-02,세종,4,3,1,366
2021-05-02,울산,21,21,0,2004
2021-05-02,대전,5,5,0,1757
2021-05-02,광주,5,5,0,2433
2021-05-02,인천,15,14,1,5710
2021-05-02,대구,12,10,2,9385
2021-05-02,부산,16,16,0,5127
2021-05-02,서울,127,123,4,38341
2021-05-02,합계,488,465,23,123728
2021-05-01,검역,6,0,6,3489
2021-05-01,제주,1,0,1,715
2021-05-01,경남,61,61,0,4019
2021-05-01,경북,30,30,0,4152
2021-05-01,전남,1,1,0,1056
2021-05-01,전북,12,12,0,1958
2021-05-01,충남,16,16,0,3066
2021-05-01,충북,11,10,1,2644
2021-05-01,강원,4,4,0,2692
2021-05-01,경기,145,140,5,34531
2021-05-01,세종,1,1,0,362
2021-05-01,울산,52,52,0,1983
2021-05-01,대전,9,8,1,1752
2021-05-01,광주,15,15,0,2428
2021-05-01,인천,17,17,0,5695
2021-05-01,대구,10,10,0,9373
2021-05-01,부산,33,31,2,5111
2021-05-01,서울,182,177,5,38214
2021-05-01,합계,606,585,21,123240
2021-04-30,검역,15,0,15,3483
2021-04-30,제주,7,7,0,714
2021-04-30,경남,43,41,2,3958
2021-04-30,경북,12,11,1,4122
2021-04-30,전남,2,2,0,1055
2021-04-30,전북,10,9,1,1946
2021-04-30,충남,17,16,1,3050
2021-04-30,충북,5,4,1,2633
2021-04-30,강원,4,4,0,2688
2021-04-30,경기,190,187,3,34386
2021-04-30,세종,4,4,0,361
2021-04-30,울산,52,52,0,1931
2021-04-30,대전,13,12,1,1743
2021-04-30,광주,4,4,0,2413
2021-04-30,인천,13,13,0,5678
2021-04-30,대구,12,12,0,9363
2021-04-30,부산,29,28,1,5078
2021-04-30,서울,195,187,8,38032
2021-04-30,합계,627,593,34,122634
2021-04-29,검역,5,0,5,3468
2021-04-29,제주,1,0,1,707
2021-04-29,경남,37,37,0,3915
2021-04-29,경북,29,28,1,4110
2021-04-29,전남,5,5,0,1053
2021-04-29,전북,21,21,0,1936
2021-04-29,충남,12,12,0,3033
2021-04-29,충북,12,11,1,2628
2021-04-29,강원,4,4,0,2684
2021-04-29,경기,151,148,3,34196
2021-04-29,세종,1,1,0,357
2021-04-29,울산,61,61,0,1879
2021-04-29,대전,31,30,1,1730
2021-04-29,광주,4,4,0,2409
2021-04-29,인천,14,14,0,5665
2021-04-29,대구,14,13,1,9351
2021-04-29,부산,32,31,1,5049
2021-04-29,서울,227,222,5,37837
2021-04-29,합계,661,642,19,122007
2021-04-28,검역,11,0,11,3463
2021-04-28,제주,1,1,0,706
2021-04-28,경남,38,38,0,3878
2021-04-28,경북,25,24,2,4081
2021-04-28,전남,2,0,2,1048
2021-04-28,전북,9,9,0,1915
2021-04-28,충남,16,15,1,3021
2021-04-28,충북,10,10,0,2616
2021-04-28,강원,13,12,1,2680
2021-04-28,경기,182,176,6,34045
2021-04-28,세종,0,0,0,356
2021-04-28,울산,46,46,0,1818
2021-04-28,대전,4,4,0,1699
2021-04-28,광주,8,8,0,2405
2021-04-28,인천,25,22,3,5651
2021-04-28,대구,19,18,1,9337
2021-04-28,부산,40,39,1,5017
2021-04-28,서울,227,225,2,37610
2021-04-28,합계,679,649,30,121346
2021-04-27,검역,7,0,7,3452
2021-04-27,제주,3,3,0,705
2021-04-27,경남,55,55,0,3840
2021-04-27,경북,25,23,2,4053
2021-04-27,전남,5,5,0,1046
2021-04-27,전북,13,13,0,1906
2021-04-27,충남,38,38,0,3005
2021-04-27,충북,22,22,0,2606
2021-04-27,강원,11,11,0,2667
