기준일,지역명,당일확진자,지역확진,해외확진,누적확진자
20210529,대전,7,7,0,2072
20210529,광주,9,9,0,2792
20210529,인천,18,18,0,6186
20210529,대구,20,20,0,9885
20210529,부산,13,13,0,5651
20210529,서울,159,158,1,43785
20210529,합계,479,463,16,139908
20210528,검역,16,0,16,3830
20210528,제주,13,12,1,1015
20210528,경남,20,19,1,4673
20210528,경북,13,13,0,4665
20210528,전남,5,5,0,1448
20210528,전북,6,6,0,2209
20210528,충남,12,10,2,3527
20210528,충북,22,22,0,2930
20210528,강원,10,10,0,3157
20210528,경기,139,136,3,38791
20210528,세종,1,1,0,471
20210528,울산,8,8,0,2568
20210528,대전,11,11,0,2065
20210528,광주,9,9,0,2783
20210528,인천,18,17,1,6168
20210528,대구,22,22,0,9865
20210528,부산,14,14,0,5638
20210528,서울,193,189,4,43625
20210528,합계,532,504,28,139428
20210527,검역,11,0,11,3814
20210527,제주,7,7,0,1002
20210527,경남,21,21,0,4653
20210527,경북,14,14,0,4652
20210527,전남,7,7,0,1443
20210527,전북,4,4,0,2203
20210527,충남,21,21,0,3515
20210527,충북,14,14,0,2908
20210527,강원,16,16,0,3147
20210527,경기,149,146,3,38652
20210527,세종,8,8,0,470
20210527,울산,12,12,0,2560
20210527,대전,18,18,0,2054
20210527,광주,8,8,0,2774
20210527,인천,26,26,0,6150
20210527,대구,24,24,0,9843
20210527,부산,13,13,0,5624
20210527,서울,213,211,2,43431
20210527,합계,586,570,16,138895
20210526,검역,3,0,3,3803
20210526,제주,26,26,0,995
20210526,경남,18,18,0,4632
20210526,경북,12,10,2,4638
20210526,전남,16,16,0,1436
20210526,전북,6,6,0,2199
20210526,충남,17,17,0,3494
20210526,충북,9,9,0,2894
20210526,강원,7,7,0,3131
20210526,경기,170,168,2,38503
20210526,세종,8,8,0,462
20210526,울산,6,6,0,2548
20210526,대전,23,23,0,2036
20210526,광주,15,15,0,2766
20210526,인천,30,30,0,6124
20210526,대구,27,27,0,9819
20210526,부산,18,18,0,5611
20210526,서울,217,215,2,43217
20210526,합계,628,619,9,138308
20210525,검역,13,0,13,3800
20210525,제주,6,6,0,969
20210525,경남,20,20,0,4614
20210525,경북,9,9,0,4626
20210525,전남,11,11,0,1420
20210525,전북,6,6,0,2193
20210525,충남,19,19,0,3477
20210525,충북,13,13,0,2885
20210525,강원,25,25,0,3124
20210525,경기,190,184,7,38333
20210525,세종,9,9,0,454
20210525,울산,15,15,0,2542
20210525,대전,17,17,0,2013
20210525,광주,21,20,1,2751
20210525,인천,19,19,0,6094
20210525,대구,30,30,0,9792
20210525,부산,22,21,1,5593
20210525,서울,260,258,2,42999
20210525,합계,700,682,22,137679
20210524,검역,22,0,22,3787
20210524,제주,17,17,0,963
20210524,경남,14,13,1,4594
20210524,경북,12,11,1,4617
20210524,전남,7,7,0,1409
20210524,전북,5,5,0,2187
20210524,충남,22,20,2,3458
20210524,충북,9,8,1,2872
20210524,강원,21,20,1,3099
20210524,경기,136,132,4,38144
20210524,세종,14,14,0,445
20210524,울산,7,7,0,2527
20210524,대전,15,15,0,1996
20210524,광주,21,21,0,2730
20210524,인천,11,11,0,6075
20210524,대구,29,27,2,9762
20210524,부산,16,16,0,5571
20210524,서울,137,136,1,42738
20210524,합계,515,480,35,136974
20210523,검역,11,0,11,3765
20210523,제주,19,19,0,946
20210523,경남,17,17,0,4580
20210523,경북,12,12,0,4605
20210523,전남,14,12,2,1402
20210523,전북,4,4,0,2182
20210523,충남,31,28,3,3436
20210523,충북,7,7,0,2863
20210523,강원,20,18,2,3078
20210523,경기,122,120,2,38008
20210523,세종,14,14,0,431
20210523,울산,12,12,0,2520
20210523,대전,11,11,0,1981
20210523,광주,16,15,1,2709
20210523,인천,18,18,0,6064
20210523,대구,48,48,0,9733
20210523,부산,15,14,1,5555
20210523,서울,138,135,3,42600
20210523,합계,529,504,25,136458
20210522,검역,10,0,10,3754
20210522,제주,8,8,0,927
20210522,경남,17,17,0,4563
20210522,경북,12,12,0,4593
20210522,전남,10,10,0,1388
20210522,전북,14,14,0,2178
20210522,충남,24,24,0,3405
20210522,충북,9,9,0,2856
20210522,강원,19,18,1,3058
20210522,경기,151,150,1,37886
20210522,세종,1,1,0,417
20210522,울산,24,23,1,2508
20210522,대전,12,12,0,1970
20210522,광주,9,9,0,2693
20210522,인천,12,12,0,6046
20210522,대구,57,57,0,9685
20210522,부산,15,14,1,5540
20210522,서울,180,179,1,42461
20210522,합계,584,569,15,135928
20210521,검역,21,0,21,3744
20210521,제주,7,7,0,919
20210521,경남,21,21,0,4546
20210521,경북,16,15,1,4581
20210521,전남,16,16,0,1378
20210521,전북,12,12,0,2164
20210521,충남,17,17,0,3381
20210521,충북,6,4,2,2847
20210521,강원,29,29,0,3039
20210521,경기,165,163,2,37735
20210521,세종,0,0,0,416
20210521,울산,29,29,0,2484
20210521,대전,5,5,0,1958
20210521,광주,15,15,0,2684
20210521,인천,15,13,2,6034
20210521,대구,56,55,1,9628
20210521,부산,28,27,1,5525
20210521,서울,207,204,3,42280
20210521,합계,665,632,33,135343
20210520,검역,10,0,10,3723
20210520,제주,5,5,0,912
20210520,경남,18,18,0,4525
20210520,경북,11,11,0,4565
20210520,전남,17,17,0,1362
20210520,전북,16,15,1,2152
20210520,충남,41,40,1,3364
20210520,충북,12,12,0,2841
20210520,강원,7,7,0,3010
20210520,경기,164,161,3,37570
20210520,세종,1,1,0,416
20210520,울산,13,13,0,2455
20210520,대전,15,15,0,1953
20210520,광주,13,13,0,2669
20210520,인천,12,12,0,6019
20210520,대구,19,18,1,9572
20210520,부산,15,13,2,5497
20210520,서울,171,170,1,42072
20210520,합계,560,541,19,134677
20210519,검역,16,0,16,3713
20210519,제주,6,6,0,907
20210519,경남,12,12,0,4507
20210519,경북,33,33,0,4554
20210519,전남,7,6,1,1345
20210519,전북,7,7,0,2136
20210519,충남,19,19,0,3323
20210519,충북,13,13,0,2829
20210519,강원,8,8,0,3003
20210519,경기,187,183,4,37406
20210519,세종,9,8,1,415
20210519,울산,25,25,0,2442
20210519,대전,8,7,1,1938
20210519,광주,15,15,0,2656
20210519,인천,13,13,0,6007
20210519,대구,9,9,0,9553
20210519,부산,17,17,0,5482
20210519,서울,241,237,4,41900
20210519,합계,645,618,27,134116
20210518,검역,7,0,7,3697
20210518,제주,4,4,0,901
20210518,경남,16,16,0,4495
20210518,경북,24,24,0,4521
20210518,전남,10,10,0,1338
20210518,전북,9,9,0,2129
20210518,충남,17,16,1,3304
20210518,충북,21,21,0,2816
20210518,강원,16,16,0,2995
20210518,경기,164,159,5,37219
20210518,세종,3,3,0,406
20210518,울산,27,27,0,2417
20210518,대전,10,10,0,1930
20210518,광주,4,4,0,2641
20210518,인천,23,23,0,5994
20210518,대구,23,23,0,9544
20210518,부산,27,27,0,5465
20210518,서울,248,244,4,41658
20210518,합계,653,636,17,133470
20210517,검역,12,0,12,3690
20210517,제주,11,10,1,897
20210517,경남,16,15,1,4479
20210517,경북,23,21,2,4497
20210517,전남,12,12,0,1328
20210517,전북,7,7,0,2120
20210517,충남,15,15,0,3287
20210517,충북,13,13,0,2795
20210517,강원,25,25,0,2979
20210517,경기,137,134,3,37056
20210517,세종,4,4,0,403
20210517,울산,6,6,0,2390
20210517,대전,12,12,0,1920
20210517,광주,11,11,0,2637
20210517,인천,16,16,0,5971
20210517,대구,23,23,0,9521
20210517,부산,13,13,0,5438
20210517,서울,171,168,3,41409
20210517,합계,527,505,22,132817
20210516,검역,9,0,9,3678
20210516,제주,15,15,0,886
20210516,경남,30,30,0,4463
20210516,경북,27,27,0,4474
20210516,전남,20,17,3,1316
20210516,전북,9,9,0,2113
20210516,충남,16,14,2,3272
20210516,충북,23,22,1,2782
20210516,강원,35,35,0,2954
20210516,경기,150,148,2,36919
20210516,세종,0,0,0,399
20210516,울산,16,16,0,2384
20210516,대전,2,2,0,1908
20210516,광주,27,27,0,2626
20210516,인천,14,12,2,5955
20210516,대구,19,19,0,9498
20210516,부산,12,12,0,5425
20210516,서울,194,191,3,41237
20210516,합계,618,596,22,132289
20210515,검역,20,0,20,3669
20210515,제주,9,9,0,871
20210515,경남,45,44,1,4433
20210515,경북,11,11,0,4447
20210515,전남,13,13,0,1296
20210515,전북,14,13,1,2104
20210515,충남,18,14,4,3256
20210515,충북,20,19,1,2759
20210515,강원,5,5,0,2919
20210515,경기,161,156,5,36769
20210515,세종,0,0,0,399
20210515,울산,11,11,0,2368
20210515,대전,4,4,0,1906
20210515,광주,14,14,0,2599
20210515,인천,15,15,0,5941
20210515,대구,6,6,0,9479
20210515,부산,31,30,1,5413
20210515,서울,212,207,5,41042
20210515,합계,609,571,38,131670
20210514,검역,9,0,9,3649
20210514,제주,14,14,0,862
20210514,경남,40,38,2,4388
20210514,경북,19,19,0,4436
20210514,전남,26,26,0,1283
20210514,전북,11,10,1,2090
20210514,충남,12,10,2,3238
20210514,충북,5,5,0,2739
20210514,강원,12,12,0,2914
20210514,경기,170,168,2,36608
20210514,세종,3,3,0,399
20210514,울산,22,22,0,2357
20210514,대전,10,10,0,1902
20210514,광주,11,10,1,2585
20210514,인천,16,16,0,5926
20210514,대구,5,4,1,9473
20210514,부산,42,41,1,5382
20210514,서울,253,252,1,40829
20210514,합계,680,660,20,131060
20210513,검역,9,0,9,3640
20210513,제주,10,10,0,848
20210513,경남,32,28,4,4348
20210513,경북,35,34,1,4417
20210513,전남,50,50,0,1257
20210513,전북,14,14,0,2079
20210513,충남,22,22,0,3226
20210513,충북,4,4,0,2734
20210513,강원,25,25,0,2902
20210513,경기,173,172,1,36438
20210513,세종,7,7,0,396
20210513,울산,26,26,0,2335
20210513,대전,31,31,0,1892
20210513,광주,11,10,1,2574
20210513,인천,34,34,0,5910
20210513,대구,9,9,0,9468
20210513,부산,24,24,0,5340
20210513,서울,230,228,2,40575
20210513,합계,746,728,18,130379
20210512,검역,14,0,14,3631
20210512,제주,9,9,0,838
20210512,경남,32,30,2,4316
20210512,경북,23,22,1,4382
20210512,전남,12,12,0,1207
20210512,전북,10,10,0,2065
20210512,충남,19,19,0,3204
20210512,충북,10,10,0,2730
20210512,강원,17,15,2,2877
20210512,경기,226,222,4,36265
20210512,세종,2,2,0,389
20210512,울산,31,31,0,2309
20210512,대전,18,18,0,1861
20210512,광주,23,23,0,2563
20210512,인천,17,17,0,5876
20210512,대구,5,5,0,9459
20210512,부산,20,20,0,5316
20210512,서울,226,226,0,40344
20210512,합계,714,691,23,129632
20210511,검역,13,0,13,3617
20210511,제주,13,13,0,829
20210511,경남,16,15,1,4284
20210511,경북,7,7,0,4359
20210511,전남,17,17,0,1195
20210511,전북,22,22,0,2055
20210511,충남,10,10,0,3185
20210511,충북,12,12,0,2720
20210511,강원,17,16,1,2860
20210511,경기,187,184,3,36039
20210511,세종,1,1,0,387
20210511,울산,31,31,0,2278
20210511,대전,8,8,0,1843
20210511,광주,22,22,0,2540
20210511,인천,20,20,0,5859
20210511,대구,6,5,1,9454
20210511,부산,10,10,0,5296
20210511,서울,222,219,3,40117
20210511,합계,634,612,22,128917
20210510,검역,12,0,12,3604
20210510,제주,24,23,1,816
20210510,경남,10,9,1,4268
20210510,경북,15,15,0,4352
20210510,전남,10,10,0,1178
20210510,전북,12,12,0,2033
20210510,충남,18,18,0,3175
20210510,충북,4,4,0,2708
20210510,강원,12,12,0,2843
20210510,경기,137,127,10,35851
20210510,세종,0,0,0,386
20210510,울산,19,19,0,2247
20210510,대전,7,7,0,1835
20210510,광주,24,23,1,2518
20210510,인천,21,20,1,5839
20210510,대구,8,8,0,9448
20210510,부산,14,13,1,5286
20210510,서울,162,162,0,39894
20210510,합계,509,482,27,128281
20210509,검역,13,0,13,3592
20210509,제주,14,14,0,792
20210509,경남,16,14,2,4258
20210509,경북,19,19,0,4337
20210509,전남,9,9,0,1168
20210509,전북,9,9,0,2021
20210509,충남,15,14,1,3157
20210509,충북,4,4,0,2704
20210509,강원,5,4,1,2831
20210509,경기,137,135,2,35714
20210509,세종,7,7,0,386
20210509,울산,24,24,0,2228
20210509,대전,4,4,0,1828
20210509,광주,9,9,0,2494
20210509,인천,13,12,1,5818
20210509,대구,4,3,1,9440
20210509,부산,20,19,1,5272
20210509,서울,141,136,5,39732
20210509,합계,463,436,27,127772
20210508,검역,31,0,31,3579
20210508,제주,18,17,1,778
20210508,경남,30,30,0,4242
20210508,경북,19,19,0,4318
20210508,전남,24,24,0,1159
20210508,전북,8,8,0,2012
20210508,충남,10,10,0,3142
20210508,충북,9,8,1,2700
20210508,강원,7,7,0,2826
20210508,경기,149,144,5,35577
20210508,세종,1,1,0,379
20210508,울산,28,28,0,2204
20210508,대전,2,2,0,1824
20210508,광주,6,6,0,2485
20210508,인천,11,11,0,5805
20210508,대구,6,6,0,9436
20210508,부산,10,10,0,5252
20210508,서울,195,191,4,39591
20210508,합계,564,522,42,127309
20210507,검역,17,0,17,3548
20210507,제주,5,5,0,760
20210507,경남,37,37,0,4212
20210507,경북,21,20,1,4299
20210507,전남,12,11,1,1135
20210507,전북,5,4,1,2004
20210507,충남,3,3,0,3132
20210507,충북,9,9,0,2691
20210507,강원,27,27,0,2819
20210507,경기,194,192,2,35428
20210507,세종,5,5,0,378
20210507,울산,48,47,1,2176
20210507,대전,9,8,1,1822
20210507,광주,5,5,0,2479
20210507,인천,22,20,2,5794
20210507,대구,13,13,0,9430
20210507,부산,27,26,1,5242
20210507,서울,242,240,2,39396
20210507,합계,701,672,29,126745
20210506,검역,4,0,4,3531
20210506,제주,12,12,0,755
20210506,경남,32,30,2,4175
20210506,경북,12,12,0,4278
20210506,전남,12,12,0,1123
20210506,전북,6,6,0,1999
20210506,충남,9,8,1,3129
20210506,충북,5,4,1,2682
20210506,강원,8,8,0,2792
20210506,경기,139,136,3,35234
20210506,세종,0,0,0,373
20210506,울산,35,35,0,2128
20210506,대전,7,7,0,1813
20210506,광주,21,21,0,2474
20210506,인천,14,12,2,5772
20210506,대구,9,9,0,9417
20210506,부산,21,20,1,5215
20210506,서울,179,177,2,39154
20210506,합계,525,509,16,126044
20210505,검역,8,0,8,3527
20210505,제주,6,6,0,743
20210505,경남,17,17,0,4143
20210505,경북,22,21,1,4266
20210505,전남,10,10,0,1111
20210505,전북,5,5,0,1993
20210505,충남,15,13,2,3120
20210505,충북,6,6,0,2677
20210505,강원,12,12,0,2784
20210505,경기,142,142,0,35095
20210505,세종,1,1,0,373
20210505,울산,38,38,0,2093
20210505,대전,18,18,0,1806
20210505,광주,8,8,0,2453
20210505,인천,19,19,0,5758
20210505,대구,7,7,0,9408
20210505,부산,28,28,0,5194
20210505,서울,212,211,1,38975
20210505,합계,574,562,12,125519
20210504,검역,12,0,12,3519
20210504,제주,13,13,0,737
20210504,경남,27,26,1,4126
20210504,경북,38,38,0,4244
20210504,전남,12,12,0,1101
20210504,전북,6,6,0,1988
20210504,충남,10,10,0,3105
20210504,충북,11,11,0,2671
20210504,강원,48,48,0,2772
20210504,경기,168,161,7,34953
20210504,세종,0,0,0,372
20210504,울산,22,21,1,2055
20210504,대전,18,18,0,1788
20210504,광주,8,8,0,2445
20210504,인천,16,16,0,5739
20210504,대구,6,6,0,9401
20210504,부산,23,22,1,5166
20210504,서울,238,234,4,38763
20210504,합계,676,651,25,124945
20210503,검역,7,0,7,3507
20210503,제주,8,8,0,724
20210503,경남,36,35,1,4099
20210503,경북,22,18,4,4206
20210503,전남,9,9,0,1089
20210503,전북,12,12,0,1982
20210503,충남,19,18,1,3095
20210503,충북,7,5,2,2660
20210503,강원,22,22,0,2724
20210503,경기,124,117,7,34785
20210503,세종,6,5,1,372
20210503,울산,29,29,0,2033
20210503,대전,13,13,0,1770
20210503,광주,4,4,0,2437
20210503,인천,13,12,1,5723
20210503,대구,10,9,1,9395
20210503,부산,16,16,0,5143
20210503,서울,184,182,2,38525
20210503,합계,541,514,27,124269
20210502,검역,11,0,11,3500
20210502,제주,1,0,1,716
20210502,경남,44,44,0,4063
20210502,경북,32,31,1,4184
20210502,전남,24,24,0,1080
20210502,전북,12,12,0,1970
20210502,충남,10,10,0,3076
20210502,충북,9,9,0,2653
20210502,강원,10,9,1,2702
20210502,경기,130,129,1,34661
20210502,세종,4,3,1,366
20210502,울산,21,21,0,2004
20210502,대전,5,5,0,1757
20210502,광주,5,5,0,2433
20210502,인천,15,14,1,5710
20210502,대구,12,10,2,9385
20210502,부산,16,16,0,5127
20210502,서울,127,123,4,38341
20210502,합계,488,465,23,123728
20210501,검역,6,0,6,3489
20210501,제주,1,0,1,715
20210501,경남,61,61,0,4019
20210501,경북,30,30,0,4152
20210501,전남,1,1,0,1056
20210501,전북,12,12,0,1958
20210501,충남,16,16,0,3066
20210501,충북,11,10,1,2644
20210501,강원,4,4,0,2692
20210501,경기,145,140,5,34531
20210501,세종,1,1,0,362
20210501,울산,52,52,0,1983
20210501,대전,9,8,1,1752
20210501,광주,15,15,0,2428
20210501,인천,17,17,0,5695
20210501,대구,10,10,0,9373
20210501,부산,33,31,2,5111
20210501,서울,182,177,5,38214
20210501,합계,606,585,21,123240
20210430,검역,15,0,15,3483
20210430,제주,7,7,0,714
20210430,경남,43,41,2,3958
20210430,경북,12,11,1,4122
20210430,전남,2,2,0,1055
20210430,전북,10,9,1,1946
20210430,충남,17,16,1,3050
20210430,충북,5,4,1,2633
20210430,강원,4,4,0,2688
20210430,경기,190,187,3,34386
20210430,세종,4,4,0,361
20210430,울산,52,52,0,1931
20210430,대전,13,12,1,1743
20210430,광주,4,4,0,2413
20210430,인천,13,13,0,5678
20210430,대구,12,12,0,9363
20210430,부산,29,28,1,5078
20210430,서울,195,187,8,38032
20210430,합계,627,593,34,122634
20210429,검역,5,0,5,3468
20210429,제주,1,0,1,707
20210429,경남,37,37,0,3915
20210429,경북,29,28,1,4110
20210429,전남,5,5,0,1053
20210429,전북,21,21,0,1936
20210429,충남,12,12,0,3033
20210429,충북,12,11,1,2628
20210429,강원,4,4,0,2684
20210429,경기,151,148,3,34196
20210429,세종,1,1,0,357
20210429,울산,61,61,0,1879
20210429,대전,31,30,1,1730
20210429,광주,4,4,0,2409
20210429,인천,14,14,0,5665
20210429,대구,14,13,1,9351
20210429,부산,32,31,1,5049
20210429,서울,227,222,5,37837
20210429,합계,661,642,19,122007
20210428,검역,11,0,11,3463
20210428,제주,1,1,0,706
20210428,경남,38,38,0,3878
20210428,경북,25,24,2,4081
20210428,전남,2,0,2,1048
20210428,전북,9,9,0,1915
20210428,충남,16,15,1,3021
20210428,충북,10,10,0,2616
20210428,강원,13,12,1,2680
20210428,경기,182,176,6,34045
20210428,세종,0,0,0,356
20210428,울산,46,46,0,1818
20210428,대전,4,4,0,1699
20210428,광주,8,8,0,2405
20210428,인천,25,22,3,5651
20210428,대구,19,18,1,9337
20210428,부산,40,39,1,5017
20210428,서울,227,225,2,37610
20210428,합계,679,649,30,121346
20210427,검역,7,0,7,3452
20210427,제주,3,3,0,705
20210427,경남,55,55,0,3840
20210427,경북,25,23,2,4053
20210427,전남,5,5,0,1046
20210427,전북,13,13,0,1906
20210427,충남,38,38,0,3005
20210427,충북,22,22,0,2606
20210427,강원,11,11,0,2667
20210427,경기,194,189,5,33863
20210427,세종,2,2,0,356
20210427,울산,33,33,0,1772
20210427,대전,10,10,0,1695
20210427,광주,12,11,1,2397
20210427,인천,20,19,1,5626
20210427,대구,29,27,2,9318
20210427,부산,33,32,1,4977
20210427,서울,257,255,2,37383
20210427,합계,769,748,21,120667
20210426,검역,23,0,23,3445
20210426,제주,5,5,0,702
20210426,경남,28,27,1,3785
20210426,경북,22,20,2,4028
20210426,전남,2,2,0,1041
20210426,전북,5,4,1,1893
20210426,충남,14,14,0,2967
20210426,충북,10,9,1,2584
20210426,강원,2,2,0,2656
20210426,경기,195,191,4,33669
20210426,세종,2,2,0,354
20210426,울산,18,18,0,1739
20210426,대전,8,8,0,1685
20210426,광주,6,6,0,2385
20210426,인천,14,14,0,5606
20210426,대구,12,9,3,9289
20210426,부산,30,30,0,4944
20210426,서울,116,116,0,37126
20210426,합계,512,477,35,119898
20210425,검역,20,0,20,3420
20210425,제주,1,1,0,697
20210425,경남,29,29,0,3757
20210425,경북,25,24,1,4006
20210425,전남,0,0,0,1039
20210425,전북,6,5,1,1888
20210425,충남,7,7,0,2953
20210425,충북,16,16,0,2574
20210425,강원,12,12,0,2654
20210425,경기,150,147,3,33474
20210425,세종,1,1,0,352
20210425,울산,13,13,0,1721
20210425,대전,4,4,0,1677
20210425,광주,15,15,0,2379
20210425,인천,14,13,1,5592
20210425,대구,7,7,0,9277
20210425,부산,25,23,2,4914
20210425,서울,154,152,2,37010
20210425,합계,499,469,30,119386
20210424,검역,30,0,30,3402
20210424,제주,3,3,0,696
20210424,경남,45,44,1,3728
20210424,경북,24,23,1,3981
20210424,전남,9,9,0,1039
20210424,전북,7,7,0,1882
20210424,충남,6,6,0,2946
20210424,충북,15,15,0,2558
20210424,강원,10,9,1,2642
20210424,경기,191,187,4,33324
20210424,세종,0,0,0,351
20210424,울산,43,43,0,1708
20210424,대전,6,6,0,1673
20210424,광주,8,8,0,2364
20210424,인천,15,15,0,5578
20210424,대구,14,13,1,9270
20210424,부산,43,43,0,4889
20210424,서울,175,172,3,36856
20210424,합계,644,603,41,118887
20210423,검역,11,0,11,3372
20210423,제주,3,3,0,693
20210423,경남,52,52,0,3683
20210423,경북,32,30,2,3957
20210423,전남,1,1,0,1030
20210423,전북,9,6,3,1875
20210423,충남,14,13,1,2940
20210423,충북,15,13,2,2543
20210423,강원,9,9,0,2632
20210423,경기,244,240,4,33133
20210423,세종,1,1,0,351
20210423,울산,50,50,0,1665
20210423,대전,10,10,0,1667
20210423,광주,15,15,0,2356
20210423,인천,18,17,1,5563
20210423,대구,4,4,0,9256
20210423,부산,44,44,0,4846
20210423,서울,253,251,2,36681
20210423,합계,785,760,25,118243
20210422,검역,23,0,23,3361
20210422,제주,3,3,0,690
20210422,경남,63,63,0,3631
20210422,경북,22,22,0,3925
20210422,전남,6,6,0,1029
20210422,전북,9,8,1,1866
20210422,충남,10,10,0,2926
20210422,충북,30,29,1,2528
20210422,강원,15,15,0,2623
20210422,경기,298,290,8,32889
20210422,세종,3,3,0,350
20210422,울산,38,38,0,1615
20210422,대전,2,2,0,1657
20210422,광주,16,16,0,2341
20210422,인천,10,10,0,5545
20210422,대구,12,12,0,9252
20210422,부산,33,33,0,4802
20210422,서울,204,198,6,36428
20210422,합계,797,758,39,117458
20210421,검역,5,0,5,3338
20210421,제주,4,4,0,687
20210421,경남,58,58,0,3568
20210421,경북,23,23,0,3903
20210421,전남,8,7,1,1023
20210421,전북,6,6,0,1857
20210421,충남,6,4,2,2916
20210421,충북,19,19,0,2498
20210421,강원,24,23,1,2608
20210421,경기,222,217,5,32591
20210421,세종,1,1,0,347
20210421,울산,32,32,0,1577
20210421,대전,13,13,0,1655
20210421,광주,9,9,0,2325
20210421,인천,14,11,3,5535
20210421,대구,24,24,0,9240
20210421,부산,37,35,2,4769
20210421,서울,230,229,1,36224
20210421,합계,735,715,20,116661
20210420,검역,13,0,13,3333
20210420,제주,7,6,1,683
20210420,경남,41,40,1,3510
20210420,경북,16,15,1,3880
20210420,전남,4,2,2,1015
20210420,전북,8,8,0,1851
20210420,충남,8,7,1,2910
20210420,충북,20,19,1,2479
20210420,강원,15,14,1,2584
20210420,경기,234,225,9,32369
20210420,세종,1,1,0,346
20210420,울산,39,39,0,1545
20210420,대전,17,17,0,1642
20210420,광주,17,17,0,2316
20210420,인천,15,13,2,5521
20210420,대구,25,25,0,9216
20210420,부산,33,33,0,4732
20210420,서울,218,211,7,35994
20210420,합계,731,692,39,115926
20210419,검역,10,0,10,3320
20210419,제주,1,1,0,676
20210419,경남,29,29,0,3469
20210419,경북,21,20,1,3864
20210419,전남,4,4,0,1011
20210419,전북,3,3,0,1843
20210419,충남,16,16,0,2902
20210419,충북,14,14,0,2459
20210419,강원,18,18,0,2569
20210419,경기,189,184,5,32135
20210419,세종,1,1,0,345
20210419,울산,21,21,0,1506
20210419,대전,8,8,0,1625
20210419,광주,4,4,0,2299
20210419,인천,18,18,0,5506
20210419,대구,15,12,3,9191
20210419,부산,29,29,0,4699
20210419,서울,148,147,1,35776
20210419,합계,549,529,20,115195
20210418,검역,8,0,8,3310
20210418,제주,2,2,0,675
20210418,경남,35,35,0,3440
20210418,경북,19,17,2,3843
20210418,전남,3,2,1,1007
20210418,전북,16,16,0,1840
20210418,충남,13,13,0,2886
20210418,충북,10,9,1,2445
20210418,강원,21,21,0,2551
20210418,경기,146,142,4,31946
20210418,세종,1,1,0,344
20210418,울산,28,28,0,1485
20210418,대전,21,21,0,1617
20210418,광주,11,11,0,2295
20210418,인천,11,10,1,5488
20210418,대구,24,23,1,9176
20210418,부산,26,25,1,4670
20210418,서울,137,136,1,35628
20210418,합계,532,512,20,114646
20210417,검역,9,0,9,3302
20210417,제주,1,1,0,673
20210417,경남,67,67,0,3405
20210417,경북,28,26,2,3824
20210417,전남,2,2,0,1004
20210417,전북,21,21,0,1824
20210417,충남,22,19,3,2873
20210417,충북,10,10,0,2435
20210417,강원,19,19,0,2530
20210417,경기,184,181,3,31800
20210417,세종,2,2,0,343
20210417,울산,21,20,1,1457
20210417,대전,5,5,0,1596
20210417,광주,13,12,1,2284
20210417,인천,19,19,0,5477
20210417,대구,13,13,0,9152
20210417,부산,31,30,1,4644
20210417,서울,205,202,3,35492
20210417,합계,672,649,23,114115
20210416,검역,7,0,7,3293
20210416,제주,1,1,0,672
20210416,경남,38,36,2,3338
20210416,경북,29,28,1,3796
20210416,전남,6,6,0,1002
20210416,전북,16,15,1,1803
20210416,충남,7,6,1,2851
20210416,충북,12,11,1,2425
20210416,강원,12,11,1,2511
20210416,경기,209,204,5,31616
20210416,세종,0,0,0,341
20210416,울산,26,25,1,1436
20210416,대전,4,4,0,1591
20210416,광주,4,4,0,2271
20210416,인천,23,23,0,5458
20210416,대구,12,10,2,9139
20210416,부산,35,33,2,4614
20210416,서울,217,213,4,35287
20210416,합계,658,630,28,113444
20210415,검역,11,0,11,3286
20210415,제주,3,3,0,671
20210415,경남,44,44,0,3300
20210415,경북,24,23,1,3767
20210415,전남,6,6,0,996
20210415,전북,15,15,0,1787
20210415,충남,13,12,1,2844
20210415,충북,9,9,0,2413
20210415,강원,7,7,0,2499
20210415,경기,221,216,5,31407
20210415,세종,3,3,0,341
20210415,울산,24,24,0,1410
20210415,대전,6,6,0,1587
20210415,광주,11,10,1,2267
20210415,인천,12,11,1,5435
20210415,대구,4,4,0,9127
20210415,부산,44,44,0,4579
20210415,서울,216,215,1,35070
20210415,합계,673,652,21,112786
20210414,검역,15,0,15,3275
20210414,제주,3,1,2,668
20210414,경남,24,22,2,3256
20210414,경북,19,19,0,3743
20210414,전남,11,11,0,990
20210414,전북,16,15,1,1772
20210414,충남,4,4,0,2831
20210414,충북,20,19,1,2404
20210414,강원,18,18,0,2492
20210414,경기,224,222,2,31189
20210414,세종,3,3,0,338
20210414,울산,21,21,0,1386
20210414,대전,10,10,0,1581
20210414,광주,4,3,1,2256
20210414,인천,17,16,1,5423
20210414,대구,18,16,2,9123
20210414,부산,54,54,0,4535
20210414,서울,216,215,1,34854
20210414,합계,698,670,28,112113
20210413,검역,12,0,12,3260
20210413,제주,2,1,1,665
20210413,경남,27,27,0,3232
20210413,경북,14,14,0,3724
20210413,전남,1,1,0,979
20210413,전북,11,10,1,1756
20210413,충남,10,10,0,2827
20210413,충북,29,29,0,2384
20210413,강원,6,6,0,2474
20210413,경기,238,238,0,30965
20210413,세종,2,2,0,335
20210413,울산,30,30,0,1365
20210413,대전,11,11,0,1571
20210413,광주,5,5,0,2252
20210413,인천,26,26,0,5406
20210413,대구,11,11,0,9105
